price,review_score,count,review_categ,count_categ,price_categ,Discount,cluster,Action_Need
173.0,3,4,Not Bad,1,4,20,3,Reasonable
16.9,2,5,Not Satisfied,1,1,50,2,Quality_Improvment
256.78,4,1,Good,1,4,10,3,Reasonable
229.0,5,1,Satisfied,1,4,10,6,Need_advertisement
224.9,5,3,Satisfied,1,4,10,6,Need_advertisement
19.49,4,4,Good,1,1,20,1,Need_advertisement
64.9,5,2,Satisfied,1,2,20,4,Reasonable
2120.39,4,1,Good,1,4,10,3,Reasonable
42.5,5,1,Satisfied,1,2,20,4,Reasonable
217.9,5,1,Satisfied,1,4,10,6,Need_advertisement
156.05333333333334,4,18,Good,1,4,10,3,Reasonable
599.0,3,5,Not Bad,1,4,20,3,Reasonable
90.0,5,1,Satisfied,1,3,20,0,Need_advertisement
49.9,5,2,Satisfied,1,2,20,4,Reasonable
76.0,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
22.15,5,4,Satisfied,1,1,20,1,Need_advertisement
50.4,5,1,Satisfied,1,2,20,4,Reasonable
591.07,5,1,Satisfied,1,4,10,6,Need_advertisement
99.0,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
145.0,5,1,Satisfied,1,3,20,0,Need_advertisement
25.0,5,1,Satisfied,1,1,20,1,Need_advertisement
56.0,5,1,Satisfied,1,2,20,4,Reasonable
14.627272727272727,4,11,Good,1,1,20,1,Need_advertisement
369.9,5,1,Satisfied,1,4,10,6,Need_advertisement
137.59,4,2,Good,1,3,20,7,Reasonable
258.3,5,2,Satisfied,1,4,10,6,Need_advertisement
61.9,5,1,Satisfied,1,2,20,4,Reasonable
27.9,3,2,Not Bad,1,1,20,2,Quality_Improvment
23.9,5,1,Satisfied,1,1,20,1,Need_advertisement
239.0,5,2,Satisfied,1,4,10,6,Need_advertisement
1299.0,5,1,Satisfied,1,4,10,6,Need_advertisement
119.0,5,1,Satisfied,1,3,20,0,Need_advertisement
699.4,5,5,Satisfied,1,4,10,6,Need_advertisement
24.9,4,13,Good,1,1,20,1,Need_advertisement
34.3,5,3,Satisfied,1,1,20,1,Need_advertisement
45.0,4,5,Good,1,2,20,4,Reasonable
194.9,4,2,Good,1,4,10,3,Reasonable
36.0,5,1,Satisfied,1,1,20,1,Need_advertisement
49.9,3,2,Not Bad,1,2,20,2,Quality_Improvment
42.0,5,1,Satisfied,1,2,20,4,Reasonable
29.99,4,8,Good,1,1,20,1,Need_advertisement
114.99,3,1,Not Bad,1,3,20,7,Reasonable
99.99,3,1,Not Bad,1,3,20,7,Reasonable
419.9,5,1,Satisfied,1,4,10,6,Need_advertisement
280.0,5,1,Satisfied,1,4,10,6,Need_advertisement
38.847368421052636,4,19,Good,1,1,20,1,Need_advertisement
44.0,5,1,Satisfied,1,2,20,4,Reasonable
52.946666666666665,4,3,Good,1,2,20,4,Reasonable
75.0,5,1,Satisfied,1,2,20,4,Reasonable
89.9,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
20.33,5,2,Satisfied,1,1,20,1,Need_advertisement
79.99,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
47.82333333333333,5,3,Satisfied,1,2,20,4,Reasonable
153.17,5,1,Satisfied,1,3,20,0,Need_advertisement
10.0,5,6,Satisfied,1,1,20,1,Need_advertisement
250.0,4,4,Good,1,4,10,3,Reasonable
44.5,4,4,Good,1,2,20,4,Reasonable
28.99,5,1,Satisfied,1,1,20,1,Need_advertisement
80.9,5,1,Satisfied,1,3,20,0,Need_advertisement
35.9,4,2,Good,1,1,20,1,Need_advertisement
29.9,5,1,Satisfied,1,1,20,1,Need_advertisement
99.99,5,1,Satisfied,1,3,20,0,Need_advertisement
73.32333333333334,4,3,Good,1,2,20,4,Reasonable
13.65,4,106,Good,1,1,20,1,Need_advertisement
78.96,5,3,Satisfied,1,2,20,4,Reasonable
14.5,4,3,Good,1,1,20,1,Need_advertisement
680.0,5,1,Satisfied,1,4,10,6,Need_advertisement
31.945,5,2,Satisfied,1,1,20,1,Need_advertisement
34.9,5,1,Satisfied,1,1,20,1,Need_advertisement
129.9,2,5,Not Satisfied,1,3,40,5,Not_Reasonable
529.0,5,1,Satisfied,1,4,10,6,Need_advertisement
144.9,5,4,Satisfied,1,3,20,0,Need_advertisement
399.9,3,2,Not Bad,1,4,20,3,Reasonable
25.9,4,5,Good,1,1,20,1,Need_advertisement
299.9,5,1,Satisfied,1,4,10,6,Need_advertisement
116.945,3,2,Not Bad,1,3,20,7,Reasonable
176.99,5,1,Satisfied,1,4,10,6,Need_advertisement
30.52,5,1,Satisfied,1,1,20,1,Need_advertisement
64.99,3,4,Not Bad,1,2,20,2,Quality_Improvment
39.99,5,4,Satisfied,1,2,20,4,Reasonable
64.78,4,5,Good,1,2,20,4,Reasonable
84.0,5,2,Satisfied,1,3,20,0,Need_advertisement
55.0,5,1,Satisfied,1,2,20,4,Reasonable
14.9,4,3,Good,1,1,20,1,Need_advertisement
35.9,5,2,Satisfied,1,1,20,1,Need_advertisement
199.0,2,2,Not Satisfied,1,4,25,5,Not_Reasonable
5.35,5,1,Satisfied,1,1,20,1,Need_advertisement
111.5,4,10,Good,1,3,20,7,Reasonable
65.9,3,1,Not Bad,1,2,20,2,Quality_Improvment
380.0,4,4,Good,1,4,10,3,Reasonable
110.0,5,1,Satisfied,1,3,20,0,Need_advertisement
158.0,5,1,Satisfied,1,4,10,6,Need_advertisement
362.25,5,2,Satisfied,1,4,10,6,Need_advertisement
399.99,4,1,Good,1,4,10,3,Reasonable
48.0,3,2,Not Bad,1,2,20,2,Quality_Improvment
38.0,5,1,Satisfied,1,1,20,1,Need_advertisement
176.99,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
49.49,5,1,Satisfied,1,2,20,4,Reasonable
179.9,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
24.99,4,12,Good,1,1,20,1,Need_advertisement
57.77444444444445,4,9,Good,1,2,20,4,Reasonable
60.0,3,2,Not Bad,1,2,20,2,Quality_Improvment
112.0,4,3,Good,1,3,20,7,Reasonable
99.8,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
96.49,3,1,Not Bad,1,3,20,7,Reasonable
19.625,3,8,Not Bad,1,1,20,2,Quality_Improvment
59.9,2,2,Not Satisfied,1,2,50,2,Quality_Improvment
382.98,3,5,Not Bad,1,4,20,3,Reasonable
104.0,3,1,Not Bad,1,3,20,7,Reasonable
239.9,5,1,Satisfied,1,4,10,6,Need_advertisement
88.0,5,1,Satisfied,1,3,20,0,Need_advertisement
34.9,5,1,Satisfied,1,1,20,1,Need_advertisement
65.6,4,1,Good,1,2,20,4,Reasonable
9.99,1,5,Not Satisfied,1,1,50,2,Quality_Improvment
59.900000000000006,4,41,Good,1,2,20,4,Reasonable
84.52,5,2,Satisfied,1,3,20,0,Need_advertisement
25.0,3,1,Not Bad,1,1,20,2,Quality_Improvment
20.99,2,1,Not Satisfied,1,1,50,2,Quality_Improvment
19.9,1,1,Not Satisfied,1,1,50,2,Quality_Improvment
69.5,5,1,Satisfied,1,2,20,4,Reasonable
22.99,4,1,Good,1,1,20,1,Need_advertisement
207.23333333333335,4,3,Good,1,4,10,3,Reasonable
69.9,5,1,Satisfied,1,2,20,4,Reasonable
52.3625,5,8,Satisfied,1,2,20,4,Reasonable
19.0,5,1,Satisfied,1,1,20,1,Need_advertisement
119.99,5,1,Satisfied,1,3,20,0,Need_advertisement
57.31,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
29.49,5,1,Satisfied,1,1,20,1,Need_advertisement
209.9,4,1,Good,1,4,10,3,Reasonable
259.9,4,1,Good,1,4,10,3,Reasonable
77.9,5,1,Satisfied,1,2,20,4,Reasonable
238.0,5,1,Satisfied,1,4,10,6,Need_advertisement
58.26,5,1,Satisfied,1,2,20,4,Reasonable
30.9,5,1,Satisfied,1,1,20,1,Need_advertisement
259.99,4,1,Good,1,4,10,3,Reasonable
15.99,5,1,Satisfied,1,1,20,1,Need_advertisement
599.9,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
649.0,5,2,Satisfied,1,4,10,6,Need_advertisement
61.56666666666667,4,33,Good,1,2,20,4,Reasonable
19.3,5,2,Satisfied,1,1,20,1,Need_advertisement
100.0,5,1,Satisfied,1,3,20,0,Need_advertisement
49.9,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
56.9,2,2,Not Satisfied,1,2,50,2,Quality_Improvment
38.4,5,1,Satisfied,1,1,20,1,Need_advertisement
223.99,4,1,Good,1,4,10,3,Reasonable
19.9,5,1,Satisfied,1,1,20,1,Need_advertisement
16.0,3,8,Not Bad,1,1,20,2,Quality_Improvment
129.99,5,1,Satisfied,1,3,20,0,Need_advertisement
218.99,4,2,Good,1,4,10,3,Reasonable
154.9,5,1,Satisfied,1,3,20,0,Need_advertisement
249.0,5,1,Satisfied,1,4,10,6,Need_advertisement
89.9,4,2,Good,1,3,20,7,Reasonable
179.99,3,2,Not Bad,1,4,20,3,Reasonable
9.0,5,1,Satisfied,1,1,20,1,Need_advertisement
149.9,3,5,Not Bad,1,3,20,7,Reasonable
24.99,4,1,Good,1,1,20,1,Need_advertisement
103.99,5,1,Satisfied,1,3,20,0,Need_advertisement
18.99,3,2,Not Bad,1,1,20,2,Quality_Improvment
29.0,2,7,Not Satisfied,1,1,50,2,Quality_Improvment
7.68,5,2,Satisfied,1,1,20,1,Need_advertisement
999.0,5,1,Satisfied,1,4,10,6,Need_advertisement
64.9,5,1,Satisfied,1,2,20,4,Reasonable
49.9,4,1,Good,1,2,20,4,Reasonable
93.49,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
9.9,5,4,Satisfied,1,1,20,1,Need_advertisement
119.9,5,1,Satisfied,1,3,20,0,Need_advertisement
58.9,2,2,Not Satisfied,1,2,50,2,Quality_Improvment
8.7,4,4,Good,1,1,20,1,Need_advertisement
348.99,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
89.99,2,1,Not Satisfied,1,3,40,5,Not_Reasonable
299.0,5,2,Satisfied,1,4,10,6,Need_advertisement
19.9,5,1,Satisfied,1,1,20,1,Need_advertisement
114.0,5,1,Satisfied,1,3,20,0,Need_advertisement
262.3,4,14,Good,1,4,10,3,Reasonable
281.89,3,1,Not Bad,1,4,20,3,Reasonable
74.67500000000001,5,2,Satisfied,1,2,20,4,Reasonable
199.9,5,6,Satisfied,1,4,10,6,Need_advertisement
159.9,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
130.0,3,1,Not Bad,1,3,20,7,Reasonable
199.0,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
250.0,3,2,Not Bad,1,4,20,3,Reasonable
24.0,5,2,Satisfied,1,1,20,1,Need_advertisement
6.99,5,1,Satisfied,1,1,20,1,Need_advertisement
199.0,3,2,Not Bad,1,4,20,3,Reasonable
89.0,4,1,Good,1,3,20,7,Reasonable
35.9,5,4,Satisfied,1,1,20,1,Need_advertisement
349.99,5,1,Satisfied,1,4,10,6,Need_advertisement
31.9,5,1,Satisfied,1,1,20,1,Need_advertisement
45.6,4,1,Good,1,2,20,4,Reasonable
119.0,5,1,Satisfied,1,3,20,0,Need_advertisement
42.99,4,5,Good,1,2,20,4,Reasonable
34.99,5,1,Satisfied,1,1,20,1,Need_advertisement
198.5,4,1,Good,1,4,10,3,Reasonable
19.0,5,1,Satisfied,1,1,20,1,Need_advertisement
27.632857142857144,4,7,Good,1,1,20,1,Need_advertisement
42.9,5,1,Satisfied,1,2,20,4,Reasonable
49.0,5,1,Satisfied,1,2,20,4,Reasonable
59.9,3,2,Not Bad,1,2,20,2,Quality_Improvment
25.9,5,1,Satisfied,1,1,20,1,Need_advertisement
40.0,5,1,Satisfied,1,2,20,4,Reasonable
35.87222222222222,4,72,Good,1,1,20,1,Need_advertisement
82.945,5,2,Satisfied,1,3,20,0,Need_advertisement
78.0,5,1,Satisfied,1,2,20,4,Reasonable
12.99,5,2,Satisfied,1,1,20,1,Need_advertisement
29.899999999999995,5,3,Satisfied,1,1,20,1,Need_advertisement
69.9,4,1,Good,1,2,20,4,Reasonable
119.5,2,1,Not Satisfied,1,3,40,5,Not_Reasonable
71.82,4,1,Good,1,2,20,4,Reasonable
36.5,5,1,Satisfied,1,1,20,1,Need_advertisement
63.72,5,1,Satisfied,1,2,20,4,Reasonable
74.99,5,1,Satisfied,1,2,20,4,Reasonable
199.0,3,1,Not Bad,1,4,20,3,Reasonable
27.99,4,2,Good,1,1,20,1,Need_advertisement
52.0,4,1,Good,1,2,20,4,Reasonable
34.0,5,1,Satisfied,1,1,20,1,Need_advertisement
66.62666666666667,5,3,Satisfied,1,2,20,4,Reasonable
56.8,5,1,Satisfied,1,2,20,4,Reasonable
74.9,4,4,Good,1,2,20,4,Reasonable
199.9,5,1,Satisfied,1,4,10,6,Need_advertisement
63.5,4,4,Good,1,2,20,4,Reasonable
19.9,3,1,Not Bad,1,1,20,2,Quality_Improvment
172.33333333333334,4,3,Good,1,4,10,3,Reasonable
36.9,5,2,Satisfied,1,1,20,1,Need_advertisement
45.0,5,11,Satisfied,1,2,20,4,Reasonable
67.9,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
32.75,5,2,Satisfied,1,1,20,1,Need_advertisement
245.9,3,3,Not Bad,1,4,20,3,Reasonable
189.99,3,1,Not Bad,1,4,20,3,Reasonable
3089.0,5,1,Satisfied,1,4,10,6,Need_advertisement
44.9,5,1,Satisfied,1,2,20,4,Reasonable
16.99,5,1,Satisfied,1,1,20,1,Need_advertisement
29.99,4,1,Good,1,1,20,1,Need_advertisement
189.9,5,2,Satisfied,1,4,10,6,Need_advertisement
32.99,5,1,Satisfied,1,1,20,1,Need_advertisement
219.0,5,1,Satisfied,1,4,10,6,Need_advertisement
54.9,5,1,Satisfied,1,2,20,4,Reasonable
49.0,5,1,Satisfied,1,2,20,4,Reasonable
34.9,4,3,Good,1,1,20,1,Need_advertisement
38.9,5,1,Satisfied,1,1,20,1,Need_advertisement
121.24,2,8,Not Satisfied,1,3,40,5,Not_Reasonable
134.9,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
82.33,4,6,Good,1,3,20,7,Reasonable
119.2,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
58.0,5,1,Satisfied,1,2,20,4,Reasonable
59.9,4,4,Good,1,2,20,4,Reasonable
70.29411764705883,5,17,Satisfied,1,2,20,4,Reasonable
299.99,4,2,Good,1,4,10,3,Reasonable
89.9,5,1,Satisfied,1,3,20,0,Need_advertisement
209.0,4,1,Good,1,4,10,3,Reasonable
1299.0,2,1,Not Satisfied,1,4,25,5,Not_Reasonable
159.99,5,1,Satisfied,1,4,10,6,Need_advertisement
37.36,3,4,Not Bad,1,1,20,2,Quality_Improvment
99.0,5,1,Satisfied,1,3,20,0,Need_advertisement
264.0,5,1,Satisfied,1,4,10,6,Need_advertisement
56.99,5,2,Satisfied,1,2,20,4,Reasonable
79.39,5,1,Satisfied,1,3,20,0,Need_advertisement
49.945,4,2,Good,1,2,20,4,Reasonable
25.79,3,2,Not Bad,1,1,20,2,Quality_Improvment
97.06,5,1,Satisfied,1,3,20,0,Need_advertisement
36.18571428571428,4,7,Good,1,1,20,1,Need_advertisement
89.99,5,1,Satisfied,1,3,20,0,Need_advertisement
89.9,4,5,Good,1,3,20,7,Reasonable
261.65833333333336,5,6,Satisfied,1,4,10,6,Need_advertisement
87.9,4,1,Good,1,3,20,7,Reasonable
98.99166666666667,5,12,Satisfied,1,3,20,0,Need_advertisement
133.0,1,2,Not Satisfied,1,3,40,5,Not_Reasonable
55.0,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
59.9,4,2,Good,1,2,20,4,Reasonable
69.9,3,2,Not Bad,1,2,20,2,Quality_Improvment
99.89,5,1,Satisfied,1,3,20,0,Need_advertisement
56.0,4,2,Good,1,2,20,4,Reasonable
29.49,4,2,Good,1,1,20,1,Need_advertisement
1079.99,5,2,Satisfied,1,4,10,6,Need_advertisement
199.0,5,1,Satisfied,1,4,10,6,Need_advertisement
110.48,5,2,Satisfied,1,3,20,0,Need_advertisement
10.9,5,1,Satisfied,1,1,20,1,Need_advertisement
28.65,4,5,Good,1,1,20,1,Need_advertisement
83.2,4,1,Good,1,3,20,7,Reasonable
49.0,3,5,Not Bad,1,2,20,2,Quality_Improvment
84.9,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
129.9,5,1,Satisfied,1,3,20,0,Need_advertisement
95.0,4,1,Good,1,3,20,7,Reasonable
16.9,5,1,Satisfied,1,1,20,1,Need_advertisement
299.0,3,1,Not Bad,1,4,20,3,Reasonable
109.0,3,3,Not Bad,1,3,20,7,Reasonable
119.99,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
44.0,5,1,Satisfied,1,2,20,4,Reasonable
64.99,5,1,Satisfied,1,2,20,4,Reasonable
123.9,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
34.9,5,1,Satisfied,1,1,20,1,Need_advertisement
13.632857142857144,5,7,Satisfied,1,1,20,1,Need_advertisement
69.9,5,1,Satisfied,1,2,20,4,Reasonable
37.6,5,1,Satisfied,1,1,20,1,Need_advertisement
31.833333333333332,5,3,Satisfied,1,1,20,1,Need_advertisement
52.48,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
159.0,2,1,Not Satisfied,1,4,25,5,Not_Reasonable
22.9,3,1,Not Bad,1,1,20,2,Quality_Improvment
28.9,4,1,Good,1,1,20,1,Need_advertisement
68.9,5,1,Satisfied,1,2,20,4,Reasonable
169.99,4,1,Good,1,4,10,3,Reasonable
39.15,4,2,Good,1,1,20,1,Need_advertisement
269.0,5,1,Satisfied,1,4,10,6,Need_advertisement
59.0,5,1,Satisfied,1,2,20,4,Reasonable
9.5,5,2,Satisfied,1,1,20,1,Need_advertisement
29.9,5,1,Satisfied,1,1,20,1,Need_advertisement
72.34285714285714,3,7,Not Bad,1,2,20,2,Quality_Improvment
43.99,4,1,Good,1,2,20,4,Reasonable
18.9,5,1,Satisfied,1,1,20,1,Need_advertisement
35.0,4,1,Good,1,1,20,1,Need_advertisement
20.89,4,9,Good,1,1,20,1,Need_advertisement
159.96,3,1,Not Bad,1,4,20,3,Reasonable
49.0,4,25,Good,1,2,20,4,Reasonable
64.9,5,2,Satisfied,1,2,20,4,Reasonable
50.0,4,1,Good,1,2,20,4,Reasonable
155.32,5,1,Satisfied,1,4,10,6,Need_advertisement
141.0,4,2,Good,1,3,20,7,Reasonable
57.1,4,10,Good,1,2,20,4,Reasonable
1625.0,5,1,Satisfied,1,4,10,6,Need_advertisement
30.0,5,1,Satisfied,1,1,20,1,Need_advertisement
19.9,4,1,Good,1,1,20,1,Need_advertisement
369.0,5,1,Satisfied,1,4,10,6,Need_advertisement
369.99,5,1,Satisfied,1,4,10,6,Need_advertisement
89.9,4,2,Good,1,3,20,7,Reasonable
21.15,5,1,Satisfied,1,1,20,1,Need_advertisement
89.9,4,1,Good,1,3,20,7,Reasonable
160.0,5,1,Satisfied,1,4,10,6,Need_advertisement
119.9,5,1,Satisfied,1,3,20,0,Need_advertisement
299.9,5,1,Satisfied,1,4,10,6,Need_advertisement
29.9,5,1,Satisfied,1,1,20,1,Need_advertisement
77.7,5,2,Satisfied,1,2,20,4,Reasonable
15.0,5,2,Satisfied,1,1,20,1,Need_advertisement
57.0,5,1,Satisfied,1,2,20,4,Reasonable
69.9,5,1,Satisfied,1,2,20,4,Reasonable
24.99,4,17,Good,1,1,20,1,Need_advertisement
319.9,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
35.99,4,2,Good,1,1,20,1,Need_advertisement
74.9,3,1,Not Bad,1,2,20,2,Quality_Improvment
48.9,4,34,Good,1,2,20,4,Reasonable
15.0,4,5,Good,1,1,20,1,Need_advertisement
95.0,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
39.99,4,11,Good,1,2,20,4,Reasonable
21.6,4,1,Good,1,1,20,1,Need_advertisement
95.0,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
35.0,5,1,Satisfied,1,1,20,1,Need_advertisement
29.899999999999995,5,3,Satisfied,1,1,20,1,Need_advertisement
314.9,5,1,Satisfied,1,4,10,6,Need_advertisement
39.99,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
5.6,5,1,Satisfied,1,1,20,1,Need_advertisement
26.9,1,1,Not Satisfied,1,1,50,2,Quality_Improvment
189.0,5,1,Satisfied,1,4,10,6,Need_advertisement
10.8,4,1,Good,1,1,20,1,Need_advertisement
119.9,2,2,Not Satisfied,1,3,40,5,Not_Reasonable
73.89955555555555,4,45,Good,1,2,20,4,Reasonable
8.5,5,1,Satisfied,1,1,20,1,Need_advertisement
89.9,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
69.9,5,1,Satisfied,1,2,20,4,Reasonable
131.9,4,5,Good,1,3,20,7,Reasonable
69.9,3,1,Not Bad,1,2,20,2,Quality_Improvment
168.98,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
69.6,5,1,Satisfied,1,2,20,4,Reasonable
189.0,5,3,Satisfied,1,4,10,6,Need_advertisement
329.9,3,2,Not Bad,1,4,20,3,Reasonable
79.9,4,1,Good,1,3,20,7,Reasonable
289.99,5,1,Satisfied,1,4,10,6,Need_advertisement
154.99,5,1,Satisfied,1,4,10,6,Need_advertisement
44.99,4,3,Good,1,2,20,4,Reasonable
499.9,5,2,Satisfied,1,4,10,6,Need_advertisement
39.9,4,1,Good,1,1,20,1,Need_advertisement
32.9,5,1,Satisfied,1,1,20,1,Need_advertisement
31.19,4,1,Good,1,1,20,1,Need_advertisement
99.99,5,1,Satisfied,1,3,20,0,Need_advertisement
88.0,4,2,Good,1,3,20,7,Reasonable
62.9,5,1,Satisfied,1,2,20,4,Reasonable
10.1,4,4,Good,1,1,20,1,Need_advertisement
159.98666666666668,4,3,Good,1,4,10,3,Reasonable
139.0,4,1,Good,1,3,20,7,Reasonable
173.25,5,2,Satisfied,1,4,10,6,Need_advertisement
1648.0,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
214.0,3,4,Not Bad,1,4,20,3,Reasonable
25.422222222222224,5,9,Satisfied,1,1,20,1,Need_advertisement
105.0,5,1,Satisfied,1,3,20,0,Need_advertisement
70.66458333333334,4,48,Good,1,2,20,4,Reasonable
46.49,3,1,Not Bad,1,2,20,2,Quality_Improvment
82.58735632183908,4,87,Good,1,3,20,7,Reasonable
129.73333333333335,5,3,Satisfied,1,3,20,0,Need_advertisement
79.99,5,1,Satisfied,1,3,20,0,Need_advertisement
27.9,5,1,Satisfied,1,1,20,1,Need_advertisement
28.989999999999995,4,9,Good,1,1,20,1,Need_advertisement
98.89,4,1,Good,1,3,20,7,Reasonable
25.99,1,1,Not Satisfied,1,1,50,2,Quality_Improvment
49.99,3,1,Not Bad,1,2,20,2,Quality_Improvment
25.145,4,2,Good,1,1,20,1,Need_advertisement
86.23333333333335,5,3,Satisfied,1,3,20,0,Need_advertisement
31.51,4,2,Good,1,1,20,1,Need_advertisement
132.0,4,1,Good,1,3,20,7,Reasonable
54.9,4,1,Good,1,2,20,4,Reasonable
59.99,3,1,Not Bad,1,2,20,2,Quality_Improvment
33.99,1,1,Not Satisfied,1,1,50,2,Quality_Improvment
16.9,5,1,Satisfied,1,1,20,1,Need_advertisement
699.17,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
645.0,3,1,Not Bad,1,4,20,3,Reasonable
99.99,4,8,Good,1,3,20,7,Reasonable
110.0,5,1,Satisfied,1,3,20,0,Need_advertisement
43.9,5,1,Satisfied,1,2,20,4,Reasonable
17.33,5,1,Satisfied,1,1,20,1,Need_advertisement
119.90000000000002,4,9,Good,1,3,20,7,Reasonable
48.99,3,1,Not Bad,1,2,20,2,Quality_Improvment
227.0,5,1,Satisfied,1,4,10,6,Need_advertisement
36.0,3,1,Not Bad,1,1,20,2,Quality_Improvment
168.59,4,10,Good,1,4,10,3,Reasonable
54.49,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
89.99,3,1,Not Bad,1,3,20,7,Reasonable
20.0,5,3,Satisfied,1,1,20,1,Need_advertisement
14.99,4,1,Good,1,1,20,1,Need_advertisement
24.62,5,2,Satisfied,1,1,20,1,Need_advertisement
69.99,5,1,Satisfied,1,2,20,4,Reasonable
32.5,5,3,Satisfied,1,1,20,1,Need_advertisement
795.95,5,1,Satisfied,1,4,10,6,Need_advertisement
66.9,4,1,Good,1,2,20,4,Reasonable
160.0,5,1,Satisfied,1,4,10,6,Need_advertisement
25.9,5,2,Satisfied,1,1,20,1,Need_advertisement
500.0,4,2,Good,1,4,10,3,Reasonable
61.72,5,1,Satisfied,1,2,20,4,Reasonable
24.0,5,1,Satisfied,1,1,20,1,Need_advertisement
161.99,5,3,Satisfied,1,4,10,6,Need_advertisement
65.7,5,1,Satisfied,1,2,20,4,Reasonable
39.99,4,1,Good,1,2,20,4,Reasonable
59.9,4,3,Good,1,2,20,4,Reasonable
45.99,3,1,Not Bad,1,2,20,2,Quality_Improvment
19.9,5,1,Satisfied,1,1,20,1,Need_advertisement
319.0,5,2,Satisfied,1,4,10,6,Need_advertisement
32.9,5,1,Satisfied,1,1,20,1,Need_advertisement
179.9,5,1,Satisfied,1,4,10,6,Need_advertisement
146.9,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
99.0,4,3,Good,1,3,20,7,Reasonable
78.67,5,1,Satisfied,1,2,20,4,Reasonable
65.0,4,1,Good,1,2,20,4,Reasonable
89.9,5,2,Satisfied,1,3,20,0,Need_advertisement
77.7,5,1,Satisfied,1,2,20,4,Reasonable
17.0,4,1,Good,1,1,20,1,Need_advertisement
12.0,5,1,Satisfied,1,1,20,1,Need_advertisement
38.9,4,1,Good,1,1,20,1,Need_advertisement
59.49,4,2,Good,1,2,20,4,Reasonable
54.9,2,1,Not Satisfied,1,2,50,2,Quality_Improvment
29.0,4,1,Good,1,1,20,1,Need_advertisement
180.0,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
78.25,4,1,Good,1,2,20,4,Reasonable
24.899999999999995,5,3,Satisfied,1,1,20,1,Need_advertisement
415.99,4,8,Good,1,4,10,3,Reasonable
79.9,5,1,Satisfied,1,3,20,0,Need_advertisement
225.0,5,1,Satisfied,1,4,10,6,Need_advertisement
159.9,3,1,Not Bad,1,4,20,3,Reasonable
76.8,5,5,Satisfied,1,2,20,4,Reasonable
42.0,4,4,Good,1,2,20,4,Reasonable
129.9,5,1,Satisfied,1,3,20,0,Need_advertisement
67.89,5,1,Satisfied,1,2,20,4,Reasonable
70.99,4,18,Good,1,2,20,4,Reasonable
255.0,5,4,Satisfied,1,4,10,6,Need_advertisement
72.0,1,2,Not Satisfied,1,2,50,2,Quality_Improvment
658.9,5,2,Satisfied,1,4,10,6,Need_advertisement
43.0,5,1,Satisfied,1,2,20,4,Reasonable
282.075,4,4,Good,1,4,10,3,Reasonable
49.3,5,1,Satisfied,1,2,20,4,Reasonable
64.0,5,1,Satisfied,1,2,20,4,Reasonable
49.9,4,3,Good,1,2,20,4,Reasonable
39.5,5,3,Satisfied,1,1,20,1,Need_advertisement
49.73571428571429,4,7,Good,1,2,20,4,Reasonable
945.0,5,1,Satisfied,1,4,10,6,Need_advertisement
19.9,5,1,Satisfied,1,1,20,1,Need_advertisement
84.9,5,1,Satisfied,1,3,20,0,Need_advertisement
120.24,3,4,Not Bad,1,3,20,7,Reasonable
37.49,5,4,Satisfied,1,1,20,1,Need_advertisement
35.9,2,1,Not Satisfied,1,1,50,2,Quality_Improvment
259.99,4,1,Good,1,4,10,3,Reasonable
97.0,3,2,Not Bad,1,3,20,7,Reasonable
199.0,4,1,Good,1,4,10,3,Reasonable
22.9,5,1,Satisfied,1,1,20,1,Need_advertisement
57.0,4,2,Good,1,2,20,4,Reasonable
142.0,3,1,Not Bad,1,3,20,7,Reasonable
